OA11CD,num_prems_jan22,pct_non_USO_jan22,pct_non_GWB_jan22,pct_gig_cap_jan22,pct_fwa_cap_jan22,num_non_USO_jan22,num_non_GWB_jan22,num_gig_cap_jan22,num_fwa_cap_jan22,num_prems_sep21,pct_non_USO_sep21,pct_non_GWB_sep21,pct_gig_cap_sep21,pct_fwa_cap_sep21,num_non_USO_sep21,num_non_GWB_sep21,num_gig_cap_sep21,num_fwa_cap_sep21,num_prems_may21,pct_non_USO_may21,pct_non_GWB_may21,pct_gig_cap_may21,pct_fwa_cap_may21,num_non_USO_may21,num_non_GWB_may21,num_gig_cap_may21,num_fwa_cap_may21,num_prems_jan21,pct_non_USO_jan21,pct_non_GWB_jan21,pct_gig_cap_jan21,pct_fwa_cap_jan21,num_non_USO_jan21,num_non_GWB_jan21,num_gig_cap_jan21,num_fwa_cap_jan21,RGN11NM,LAD17NM,LSOA11CD,Ward,country
E00043322,120.0,0.0,0.0,100.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008535,Northumberland,E
E00043343,126.0,0.0,0.0,99.2,0.0,0.0,0.0,125.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008535,Northumberland,E
E00043344,147.0,0.0,0.0,80.3,0.0,0.0,0.0,118.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008535,Northumberland,E
E00043307,130.0,0.0,0.0,99.2,0.0,0.0,0.0,129.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008537,Wallsend,E
E00043316,151.0,0.0,0.0,55.0,0.0,0.0,0.0,83.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008537,Wallsend,E
E00043317,127.0,0.0,0.0,35.4,0.0,0.0,0.0,45.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008537,Wallsend,E
E00043320,141.0,0.0,0.0,100.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008537,Wallsend,E
E00043321,91.0,0.0,0.0,86.8,0.0,0.0,0.0,79.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008537,Wallsend,E
E00043309,195.0,0.0,7.2,0.0,0.0,0.0,14.0,0.0,0.0,195.0,0.0,5.6,0.0,0.0,0.0,11.0,0.0,0.0,195.0,0.0,4.6,0.0,0.0,0.0,9.0,0.0,0.0,195.0,0.0,5.1,0.0,0.0,0.0,10.0,0.0,0.0,North East,North Tyneside,E01008538,Northumberland,E
E00043323,643.0,0.9,0.9,81.3,0.0,6.0,6.0,523.0,0.0,611.0,1.0,1.0,56.2,0.0,6.0,6.0,343.0,0.0,572.0,1.0,1.0,53.1,0.0,6.0,6.0,304.0,0.0,518.0,1.1,1.1,47.4,0.0,6.0,6.0,246.0,0.0,North East,North Tyneside,E01008538,Northumberland,E
E00043324,207.0,6.8,6.8,41.1,0.0,14.0,14.0,85.0,0.0,207.0,6.8,6.8,7.7,0.0,14.0,14.0,16.0,0.0,207.0,6.8,6.8,7.7,0.0,14.0,14.0,16.0,0.0,207.0,6.8,6.8,7.7,0.0,14.0,14.0,16.0,0.0,North East,North Tyneside,E01008538,Northumberland,E
E00043326,118.0,0.0,17.8,0.0,0.0,0.0,21.0,0.0,0.0,118.0,0.0,17.8,0.0,0.0,0.0,21.0,0.0,0.0,118.0,0.0,15.3,0.0,0.0,0.0,18.0,0.0,0.0,118.0,0.0,15.3,0.0,0.0,0.0,18.0,0.0,0.0,North East,North Tyneside,E01008538,Northumberland,E
E00043310,215.0,0.0,0.0,4.7,0.0,0.0,0.0,10.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008532,Northumberland,E
E00043311,142.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0,1.4,0.0,0.0,0.0,2.0,0.0,0.0,North East,North Tyneside,E01008532,Northumberland,E
E00043331,142.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0,1.4,0.0,0.0,0.0,2.0,0.0,0.0,142.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,North East,North Tyneside,E01008532,Northumberland,E
E00043332,127.0,0.0,0.0,12.6,0.0,0.0,0.0,16.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008532,Northumberland,E
E00043333,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008532,Northumberland,E
E00043312,158.0,0.0,4.4,94.9,0.0,0.0,7.0,150.0,0.0,158.0,0.0,4.4,0.0,0.0,0.0,7.0,0.0,0.0,159.0,0.0,4.4,0.0,0.0,0.0,7.0,0.0,0.0,159.0,0.0,4.4,0.0,0.0,0.0,7.0,0.0,0.0,North East,North Tyneside,E01008536,Wallsend,E
E00043313,138.0,0.0,0.0,92.0,0.0,0.0,0.0,127.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008536,Wallsend,E
E00043314,128.0,0.0,0.0,99.2,0.0,0.0,0.0,127.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008536,Wallsend,E
E00043315,129.0,0.0,0.0,99.2,0.0,0.0,0.0,128.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008536,Wallsend,E
E00043318,85.0,0.0,1.2,98.8,0.0,0.0,1.0,84.0,0.0,85.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,85.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,85.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,North East,North Tyneside,E01008536,Wallsend,E
E00043319,131.0,0.0,0.0,97.7,0.0,0.0,0.0,128.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008536,Wallsend,E
E00043325,147.0,0.0,2.7,0.0,0.0,0.0,4.0,0.0,0.0,147.0,0.0,4.8,0.0,0.0,0.0,7.0,0.0,0.0,147.0,0.0,4.8,0.0,0.0,0.0,7.0,0.0,0.0,147.0,0.0,4.8,0.0,0.0,0.0,7.0,0.0,0.0,North East,North Tyneside,E01008531,Northumberland,E
E00043327,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008531,Northumberland,E
E00043328,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008531,Northumberland,E
E00043329,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008531,Northumberland,E
E00043330,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008531,Northumberland,E
E00043334,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008533,Northumberland,E
E00043335,139.0,0.0,0.0,14.4,0.0,0.0,0.0,20.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008533,Northumberland,E
E00043337,133.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,133.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,133.0,0.0,8.3,0.0,0.0,0.0,11.0,0.0,0.0,133.0,0.0,7.5,0.0,0.0,0.0,10.0,0.0,0.0,North East,North Tyneside,E01008533,Northumberland,E
E00043339,128.0,0.0,0.0,71.1,0.0,0.0,0.0,91.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008533,Northumberland,E
E00043342,123.0,0.0,0.0,82.9,0.0,0.0,0.0,102.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008533,Northumberland,E
E00043345,153.0,0.0,0.0,83.5,0.0,0.0,0.0,128.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00043347,217.0,0.0,0.0,100.0,0.0,0.0,0.0,217.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00043373,87.0,0.0,0.0,100.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00166120,108.0,0.0,0.0,83.3,0.0,0.0,0.0,90.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00166122,165.0,0.0,0.0,65.5,0.0,0.0,0.0,108.0,0.0,165.0,0.0,0.0,63.6,0.0,0.0,0.0,105.0,0.0,165.0,0.0,0.0,63.6,0.0,0.0,0.0,105.0,0.0,165.0,0.0,0.0,60.6,0.0,0.0,0.0,100.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00166123,80.0,0.0,0.0,65.0,0.0,0.0,0.0,52.0,0.0,80.0,0.0,0.0,65.0,0.0,0.0,0.0,52.0,0.0,80.0,0.0,0.0,65.0,0.0,0.0,0.0,52.0,0.0,80.0,0.0,0.0,65.0,0.0,0.0,0.0,52.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00166125,113.0,0.0,0.0,100.0,0.0,0.0,0.0,113.0,0.0,113.0,0.0,0.0,84.1,0.0,0.0,0.0,95.0,0.0,113.0,0.0,0.0,84.1,0.0,0.0,0.0,95.0,0.0,113.0,0.0,0.0,84.1,0.0,0.0,0.0,95.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00166146,80.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00166148,126.0,0.0,0.0,56.3,0.0,0.0,0.0,71.0,0.0,126.0,0.0,0.0,35.7,0.0,0.0,0.0,45.0,0.0,126.0,0.0,0.0,35.7,0.0,0.0,0.0,45.0,0.0,126.0,0.0,0.0,35.7,0.0,0.0,0.0,45.0,0.0,North East,North Tyneside,E01008543,Riverside,E
E00043348,153.0,0.0,0.0,68.0,0.0,0.0,0.0,104.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043349,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043350,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043375,127.0,0.0,0.0,2.4,0.0,0.0,0.0,3.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043376,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043377,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043378,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008544,Riverside,E
E00043351,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008545,Riverside,E
E00043379,160.0,0.0,0.0,63.8,0.0,0.0,0.0,102.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008545,Riverside,E
E00043380,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008545,Riverside,E
E00043381,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008545,Riverside,E
E00043352,204.0,0.0,0.0,79.4,0.0,0.0,0.0,162.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008541,Riverside,E
E00043354,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008541,Riverside,E
E00043356,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008541,Riverside,E
E00043358,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008541,Riverside,E
E00043360,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008541,Riverside,E
E00043353,187.0,0.0,3.2,59.9,0.0,0.0,6.0,112.0,0.0,188.0,3.2,3.2,0.5,0.0,6.0,6.0,1.0,0.0,187.0,3.2,3.2,0.0,0.0,6.0,6.0,0.0,0.0,187.0,3.2,3.2,0.0,0.0,6.0,6.0,0.0,0.0,North East,North Tyneside,E01008540,Riverside,E
E00043357,125.0,0.0,0.0,86.4,0.0,0.0,0.0,108.0,0.0,125.0,0.0,0.0,86.4,0.0,0.0,0.0,108.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008540,Riverside,E
E00043363,167.0,0.0,1.2,0.0,0.0,0.0,2.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008540,Riverside,E
E00043366,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008540,Riverside,E
E00043374,202.0,0.0,0.0,99.5,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,99.5,0.0,0.0,0.0,200.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008540,Riverside,E
E00043355,147.0,0.0,0.0,90.5,0.0,0.0,0.0,133.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008539,Riverside,E
E00043359,132.0,0.0,0.0,90.9,0.0,0.0,0.0,120.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008539,Riverside,E
E00043361,213.0,0.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,213.0,0.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,213.0,0.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,213.0,0.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,North East,North Tyneside,E01008539,Riverside,E
E00043362,116.0,0.0,0.0,97.4,0.0,0.0,0.0,113.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008539,Riverside,E
E00043365,266.0,0.0,0.0,90.6,0.0,0.0,0.0,241.0,0.0,266.0,0.0,0.0,55.3,0.0,0.0,0.0,147.0,0.0,266.0,0.0,0.0,54.9,0.0,0.0,0.0,146.0,0.0,266.0,0.0,0.0,54.9,0.0,0.0,0.0,146.0,0.0,North East,North Tyneside,E01008539,Riverside,E
E00043364,132.0,0.0,0.0,93.9,0.0,0.0,0.0,124.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008542,Riverside,E
E00043367,137.0,9.5,9.5,88.3,0.0,13.0,13.0,121.0,0.0,137.0,9.5,9.5,0.0,0.0,13.0,13.0,0.0,0.0,137.0,9.5,9.5,0.0,0.0,13.0,13.0,0.0,0.0,137.0,9.5,9.5,0.0,0.0,13.0,13.0,0.0,0.0,North East,North Tyneside,E01008542,Riverside,E
E00043368,161.0,2.5,2.5,97.5,0.0,4.0,4.0,157.0,0.0,161.0,2.5,2.5,29.2,0.0,4.0,4.0,47.0,0.0,161.0,2.5,2.5,29.2,0.0,4.0,4.0,47.0,0.0,161.0,2.5,2.5,29.2,0.0,4.0,4.0,47.0,0.0,North East,North Tyneside,E01008542,Riverside,E
E00043369,113.0,0.0,0.0,100.0,0.0,0.0,0.0,113.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008542,Riverside,E
E00043370,105.0,0.0,0.0,100.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008542,Riverside,E
E00043371,50.0,0.0,0.0,98.0,0.0,0.0,0.0,49.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,North Tyneside,E01008542,Riverside,E
E00043382,109.0,0.0,0.0,100.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0,100.0,0.0,0.0,0.0,109.0,0.0,110.0,0.0,0.0,89.1,0.0,0.0,0.0,98.0,0.0,110.0,0.0,0.0,39.1,0.0,0.0,0.0,43.0,0.0,North East,North Tyneside,E01008550,Monkseaton North,E
E00043386,135.0,0.0,0.0,100.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,0.0,100.0,0.0,0.0,0.0,135.0,0.0,134.0,0.0,0.0,95.5,0.0,0.0,0.0,128.0,0.0,134.0,0.0,0.0,94.8,0.0,0.0,0.0,127.0,0.0,North East,North Tyneside,E01008550,Monkseaton North,E
E00043387,118.0,0.0,0.0,100.0,0.0,0.0,0.0,118.0,0.0,118.0,0.0,0.0,98.3,0.0,0.0,0.0,116.0,0.0,118.0,0.0,0.0,61.0,0.0,0.0,0.0,72.0,0.0,118.0,0.0,0.0,33.1,0.0,0.0,0.0,39.0,0.0,North East,North Tyneside,E01008550,Monkseaton North,E
E00043409,126.0,0.0,0.0,100.0,0.0,0.0,0.0,126.0,0.0,126.0,0.0,0.0,100.0,0.0,0.0,0.0,126.0,0.0,126.0,0.0,0.0,73.8,0.0,0.0,0.0,93.0,0.0,126.0,0.0,0.0,42.1,0.0,0.0,0.0,53.0,0.0,North East,North Tyneside,E01008550,Monkseaton North,E
